"","Spec","x","Gender","Race","cohort","b","se","ll","ul","id"
"2058","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Female","BlackNonH",1952,0.235754630625399,0,0,0,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Female_BlackNonH"
"2059","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Female","BlackNonH",1953,0.230463973326189,0,0,0,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Female_BlackNonH"
"2060","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Female","BlackNonH",1954,0.2396501738611,0,0,0,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Female_BlackNonH"
"2061","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Female","BlackNonH",1955,0.241427121113466,0,0,0,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Female_BlackNonH"
"2062","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Female","BlackNonH",1956,0.241349844755097,0,0,0,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Female_BlackNonH"
"2063","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Female","BlackNonH",1957,0.235333888079864,0,0,0,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Female_BlackNonH"
"2064","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Female","BlackNonH",1958,0.235526895016854,0,0,0,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Female_BlackNonH"
"2065","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Female","BlackNonH",1959,0.250853420732574,0,0,0,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Female_BlackNonH"
"2066","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Female","BlackNonH",1960,0.245987811938873,0,0,0,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Female_BlackNonH"
"2067","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Female","BlackNonH",1961,0.236963035761766,0,0,0,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Female_BlackNonH"
"2068","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Female","BlackNonH",1962,0.237808550852252,0,0,0,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Female_BlackNonH"
"2069","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Female","BlackNonH",1963,0.240827300742966,0,0,0,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Female_BlackNonH"
"2070","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Female","BlackNonH",1964,0.25797021459467,0,0,0,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Female_BlackNonH"
"2071","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Female","BlackNonH",1965,0.247969070831859,0,0,0,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Female_BlackNonH"
"2072","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Female","BlackNonH",1966,0.252090301143601,0,0,0,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Female_BlackNonH"
"2073","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Female","BlackNonH",1967,0.245307372570981,0,0,0,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Female_BlackNonH"
"2074","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Female","BlackNonH",1968,0.258885370542586,0,0,0,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Female_BlackNonH"
"2075","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Female","BlackNonH",1969,0.267800131490233,0,0,0,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Female_BlackNonH"
"2076","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Female","BlackNonH",1970,0.258356560530228,0,0,0,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Female_BlackNonH"
"2077","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Female","BlackNonH",1971,0.267649127762628,0,0,0,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Female_BlackNonH"
"2078","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Female","BlackNonH",1972,0.261195804265932,0,0,0,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Female_BlackNonH"
"2079","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Female","BlackNonH",1973,0.265125409629381,0,0,0,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Female_BlackNonH"
"2080","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Female","BlackNonH",1974,0.269073829997522,0,0,0,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Female_BlackNonH"
"2081","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Female","BlackNonH",1975,0.266552564053637,0,0,0,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Female_BlackNonH"
"2082","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Female","BlackNonH",1976,0.260949158835793,0,0,0,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Female_BlackNonH"
"2083","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Female","BlackNonH",1977,0.274435835042222,0,0,0,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Female_BlackNonH"
"2084","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Female","BlackNonH",1978,0.275126338358285,0,0,0,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Female_BlackNonH"
"2085","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Female","BlackNonH",1979,0.258804844167086,0,0,0,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Female_BlackNonH"
"2086","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Female","BlackNonH",1980,0.278548315822491,0,0,0,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Female_BlackNonH"
"2087","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Female","BlackNonH",1981,0.262881874436802,0,0,0,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Female_BlackNonH"
"2088","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Female","BlackNonH",1982,0.248523099244681,0,0,0,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Female_BlackNonH"
"2089","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Female","BlackNonH",1983,0.278680374836793,0,0,0,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Female_BlackNonH"
"2090","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Female","BlackNonH",1984,0.270650716565889,0,0,0,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Female_BlackNonH"
"2091","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Female","BlackNonH",1985,0.26155489500462,0,0,0,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Female_BlackNonH"
"2092","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Female","BlackNonH",1986,0.272266837761022,0,0,0,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Female_BlackNonH"
"2093","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Female","BlackNonH",1987,NA,0,0,0,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Female_BlackNonH"
"2094","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Female","BlackNonH",1988,NA,0,0,0,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Female_BlackNonH"
"2095","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Female","BlackNonH",1989,NA,0,0,0,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Female_BlackNonH"
"2096","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Female","BlackNonH",1990,NA,0,0,0,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Female_BlackNonH"
"2097","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Female","BlackNonH",1991,NA,0,0,0,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Female_BlackNonH"
"2098","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Female","BlackNonH",1992,NA,0,0,0,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Female_BlackNonH"
"2099","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Female","BlackNonH",1993,NA,0,0,0,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Female_BlackNonH"
"2100","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Female","BlackNonH",1994,NA,0,0,0,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Female_BlackNonH"
"2101","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Female","BlackNonH",1995,NA,0,0,0,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Female_BlackNonH"
"2102","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Female","BlackNonH",1996,NA,0,0,0,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Female_BlackNonH"
"2103","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Female","BlackNonH",1997,NA,0,0,0,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Female_BlackNonH"
"2104","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Female","BlackNonH",1998,NA,0,0,0,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Female_BlackNonH"
"2105","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Female","BlackNonH",1999,NA,0,0,0,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Female_BlackNonH"
"2106","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Female","BlackNonH",2000,NA,0,0,0,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Female_BlackNonH"
"2107","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Female","BlackNonH",2001,NA,0,0,0,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Female_BlackNonH"
"2108","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Female","BlackNonH",2002,NA,0,0,0,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Female_BlackNonH"
"2109","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Female","BlackNonH",2003,NA,0,0,0,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Female_BlackNonH"
"2110","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Female","BlackNonH",2004,NA,0,0,0,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Female_BlackNonH"
"2111","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Female","BlackNonH",2005,NA,0,0,0,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Female_BlackNonH"
"2112","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Female","BlackNonH",2006,NA,0,0,0,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Female_BlackNonH"
"2113","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Female","BlackNonH",2007,NA,0,0,0,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Female_BlackNonH"
"2114","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Female","BlackNonH",2008,NA,0,0,0,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Female_BlackNonH"
"2115","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Female","BlackNonH",2009,NA,0,0,0,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Female_BlackNonH"
"2116","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Female","BlackNonH",2010,NA,0,0,0,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Female_BlackNonH"
"2117","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Female","BlackNonH",2011,NA,0,0,0,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Female_BlackNonH"
"2118","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Female","Hisp",1920,NA,0,0,0,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Female_Hisp"
"2119","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Female","Hisp",1921,NA,0,0,0,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Female_Hisp"
"2120","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Female","Hisp",1922,NA,0,0,0,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Female_Hisp"
"2121","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Female","Hisp",1923,NA,0,0,0,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Female_Hisp"
"2122","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Female","Hisp",1924,NA,0,0,0,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Female_Hisp"
"2123","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Female","Hisp",1925,NA,0,0,0,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Female_Hisp"
"2124","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Female","Hisp",1926,NA,0,0,0,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Female_Hisp"
"2125","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Female","Hisp",1927,0.0407068461072166,0,0,0,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Female_Hisp"
"2126","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Female","Hisp",1928,0.0511962814632698,0,0,0,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Female_Hisp"
"2127","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Female","Hisp",1929,0.0175876706615776,0,0,0,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Female_Hisp"
"2128","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Female","Hisp",1930,0.022230916747105,0,0,0,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Female_Hisp"
"2129","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Female","Hisp",1931,0.0173866963395,0,0,0,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Female_Hisp"
"2130","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Female","Hisp",1932,0.0335399758553116,0,0,0,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Female_Hisp"
"2131","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Female","Hisp",1933,0.0351766397669488,0,0,0,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Female_Hisp"
"2132","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Female","Hisp",1934,0.0381668262103727,0,0,0,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Female_Hisp"
"2133","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Female","Hisp",1935,0.0272052305213844,0,0,0,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Female_Hisp"
"2134","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Female","Hisp",1936,0.0331849640706993,0,0,0,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Female_Hisp"
"2135","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Female","Hisp",1937,0.0268993973092183,0,0,0,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Female_Hisp"
"2136","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Female","Hisp",1938,0.038656203551799,0,0,0,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Female_Hisp"
"2137","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Female","Hisp",1939,0.0367043831902564,0,0,0,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Female_Hisp"
"2138","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Female","Hisp",1940,0.0391501382851054,0,0,0,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Female_Hisp"
"2139","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Female","Hisp",1941,0.0501543428801453,0,0,0,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Female_Hisp"
"2140","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Female","Hisp",1942,0.0416455194434296,0,0,0,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Female_Hisp"
"2141","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Female","Hisp",1943,0.0501076827022477,0,0,0,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Female_Hisp"
"2142","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Female","Hisp",1944,0.0479831277279111,0,0,0,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Female_Hisp"
"2143","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Female","Hisp",1945,0.0466910425632202,0,0,0,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Female_Hisp"
"2144","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Female","Hisp",1946,0.0531634831622945,0,0,0,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Female_Hisp"
"2145","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Female","Hisp",1947,0.054316989997599,0,0,0,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Female_Hisp"
"2146","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Female","Hisp",1948,0.0517936496730742,0,0,0,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Female_Hisp"
"2147","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Female","Hisp",1949,0.0515592714714336,0,0,0,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Female_Hisp"
"2148","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Female","Hisp",1950,0.0531022612909642,0,0,0,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Female_Hisp"
"2149","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Female","Hisp",1951,0.0566541568089914,0,0,0,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Female_Hisp"
"2150","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Female","Hisp",1952,0.0581492312550182,0,0,0,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Female_Hisp"
"2151","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Female","Hisp",1953,0.0566789747421431,0,0,0,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Female_Hisp"
"2152","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Female","Hisp",1954,0.0532564606442781,0,0,0,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Female_Hisp"
"2153","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Female","Hisp",1955,0.0621571901830092,0,0,0,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Female_Hisp"
"2154","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Female","Hisp",1956,0.0561705189651404,0,0,0,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Female_Hisp"
"2155","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Female","Hisp",1957,0.0613411864927583,0,0,0,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Female_Hisp"
"2156","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Female","Hisp",1958,0.0585916906543679,0,0,0,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Female_Hisp"
"2157","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Female","Hisp",1959,0.0587084307811817,0,0,0,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Female_Hisp"
"2158","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Female","Hisp",1960,0.0653189789738037,0,0,0,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Female_Hisp"
"2159","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Female","Hisp",1961,0.0664876110884632,0,0,0,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Female_Hisp"
"2160","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Female","Hisp",1962,0.0651338432301672,0,0,0,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Female_Hisp"
"2161","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Female","Hisp",1963,0.0657378392834319,0,0,0,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Female_Hisp"
"2162","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Female","Hisp",1964,0.0636462360878404,0,0,0,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Female_Hisp"
"2163","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Female","Hisp",1965,0.0641332494646682,0,0,0,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Female_Hisp"
"2164","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Female","Hisp",1966,0.0589166202191739,0,0,0,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Female_Hisp"
"2165","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Female","Hisp",1967,0.063316222958539,0,0,0,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Female_Hisp"
"2166","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Female","Hisp",1968,0.0619803948021884,0,0,0,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Female_Hisp"
"2167","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Female","Hisp",1969,0.0700910060768504,0,0,0,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Female_Hisp"
"2168","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Female","Hisp",1970,0.0643959975590269,0,0,0,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Female_Hisp"
"2169","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Female","Hisp",1971,0.066524403345773,0,0,0,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Female_Hisp"
"2170","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Female","Hisp",1972,0.0646167271487159,0,0,0,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Female_Hisp"
"2171","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Female","Hisp",1973,0.0608677028047145,0,0,0,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Female_Hisp"
"2172","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Female","Hisp",1974,0.072511864494428,0,0,0,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Female_Hisp"
"2173","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Female","Hisp",1975,0.0700475857574702,0,0,0,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Female_Hisp"
"2174","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Female","Hisp",1976,0.0664417283938872,0,0,0,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Female_Hisp"
"2175","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Female","Hisp",1977,0.0674903961153236,0,0,0,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Female_Hisp"
"2176","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Female","Hisp",1978,0.0667785105564823,0,0,0,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Female_Hisp"
"2177","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Female","Hisp",1979,0.0700777396427384,0,0,0,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Female_Hisp"
"2178","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Female","Hisp",1980,0.0757418467131935,0,0,0,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Female_Hisp"
"2179","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Female","Hisp",1981,0.0744785009034249,0,0,0,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Female_Hisp"
"2180","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Female","Hisp",1982,0.0783485610384899,0,0,0,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Female_Hisp"
"2181","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Female","Hisp",1983,0.0721320287602384,0,0,0,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Female_Hisp"
